,tweet,bert_predict,lstm_predict,bert_lstm_predict
3101,vaksin kariadi pake sinovac az si,-1,-1,-1
3102,pilihan vaksin boleh dipilihsinovac sputnikv,1,1,1
3103,syg efek pegel habis vaksin sinovac brp ya efek nggak,-1,-1,-1
3104,syukur alhamdulillah kebagian vaksin yg sinovac alhamdulillah sekeluarga kebagiannya sinovac kita vaksinnya awal vaksin sinovac dosis kemaren aja nimbulin efek samping sakit kepala bgt sampe minum panadol extra,1,-1,-1
3105,isu teras sinovac dapat tidak kelulusan pihak berkuasa ubatan tempatan isu teras juta dos vaksin sinovac yg berkesan dibeli disuntik juta warganegara,-1,-1,-1
3106,yg pengen vaksin karna baca sekilas sinovac stay tubuh bulan ntah betul ntah gak,-1,-1,1
3107,semoga jenis vaksin sudah diterima indonesia segera disalurkan optimal kedaluarsa termasuk vgr diluar coronavacsinovac produksi bio farma,1,1,1
3108,vaksin sinovac apa hari si dipengumuman awal tanggal juli terus diganti jadi tanggal juli,-1,-1,-1
3109,knp sinovac trending tau bgt vaksin hari,-1,1,-1
3110,malem pak mhn bantuannya mau vaksin vaksin pakai astra maluku utara april kemarin informasi untuk vaksinasi mgl gak puskesmas rs harapan infonya sinovacada informasi di rst mgl infonya untuk instansi gak umum,-1,-1,-1
3111,kalau udah berkali berusaha datang utk vaksinasi tp gagal dgn berbagai petanda,-1,1,-1
3112,klo dapet jatah vaksin vaksinnya sinovac gw sih milih gak divaksin klo lah sinovac dari virus mati gw kena virus hidup berarti saktian gw donk huahahahahahahaha,1,-1,1
3113,vaksin sinovac china tuh astra zenecca demamkipi tinggi pfizer vaksin baru lagicuan lu maunya meninggal deh aja,-1,-1,-1
3114,udah vaksin sinovac pagi ga efek apaapa dah gw asli,-1,-1,-1
3115,tiongkok menyetujui penggunaan darurat vaksin sinovac covid untuk berusia tiga tahun tujuh belas tahun akan menjadikannya negara tiongkok yang pertama yang memberikan suntikan vaksin anakanak,-1,1,-1
3116,vaksin pertama kebagian vaksin sinovac selesai vaksin jam sekarang ada efek apaapa sebatas lebambengkak yaa istilahnya ditekan sakit bagian bekas suntik vaksin,-1,-1,-1
3117,disuruh ikut vaksin sm adek tpi sinovac pdhl az ambil gak nih,-1,-1,-1
3118,denger denger vaksin berbayar tembus rb bisa gitu ya pfizer aja ini sinovac,-1,-1,-1
3119,temen koas nya adik covid tes pcr vaksin sinovac februari nya sekali gejala,-1,-1,1
3120,udah vaksin pake sinovac gimana efek nya spill soalnya ragu di vaksin,-1,-1,-1
3121,udah vaksin sinovac jg badan pegel kepala pusing gmn klo efeknya astra ya emg jompo mah beda,-1,-1,-1
3122,pemerintah nekani yuto dosis bahan baku vaksin utowo bulk covid teko sinovac kamis wingi jare wamenkes dante saksono harbuwono teko yuto iku secoro kumulatif onok yuto bahan baku dosis vaksin covid nok indonesia sampek saiki,1,-1,-1
3123,temen bro ri pakai vaksin sinovac china gue virus jenisnya sehingga pola serangan mengikuti gen ras wni nenek moyangnya china selatan jd cocok temen kalo yg nolak aseng gimana gue ow nenek moyang ubur,-1,-1,-1
3124,vaksin terbaik adlh vaksin yg dapatkan secepatnya yg fokus soal efikasi tp lupa soal elemen waktu sinovac hari lebih baik drpd pfizer bulan bulan divaksin buat km sekitarmu bisa kehilangan nyawa ga perlu pilih,-1,1,-1
3125,pundung ah mau vaksin az vaksin sinovac,-1,-1,-1
3126,beredar berita jemaah umroh sudah vaksin moderna pfizer vaksin sinovac bisa demikian pak,-1,-1,-1
3127,vaksin sinovac jaksel dimana ya min,-1,-1,1
3128,bumil ada yg udh vaksin belom gw insyallah minggu nih pake sinovac,1,-1,1
3129,mutualku ad tau ga ya bedanya vaksin sinovac astreazeneca,-1,-1,1
3130,dek daftar vaksin ga sinovac az pa sinovac tapi yang usia atas yha ngapain tawarin gue sih ya allah bapak gue,-1,-1,-1
3131,negeriku punya satu topik corona sinovac,1,-1,1
3132,jog barusan vaksin sinovac sakina idaman linu banget ternyata ono sing nganti demam ra,-1,-1,-1
3133,gak paham orang indonesia sok debat az vs sinovac vs nunggu vaksin aja kenyataan nya hari masih makan seblak cireng segudang sampah nya,-1,-1,-1
3134,abis vaksin pertama dapet sinovac,1,-1,1
3135,abis vaksin sinovac limit shopee paylaterku gak bertambah,-1,-1,-1
3136,kalo udah vaksin sinovac vaksin az gak sih nanya gugel gak terjawab,-1,-1,-1
3137,dilema milih vaksin sinovac astrazenecca gara kalo sinovac buat bepergian eropa mikir halu emang yakin bakalan eropa,-1,1,-1
3138,vaksin sinovac aman ya ortu,1,1,1
3139,saudi bagi pergi haji vaksin sinovac pergi tahun ler salah dah tu dah kata allah maha mengetahui,1,-1,-1
3140,pernah vaksin sinovac cerita dungg abis divaksin kalian efeknya,-1,-1,-1
3141,mendapatkan informasi untuk masuk negara saudi sudah vaksin yg menjadi persoalan indonesia memakai vaksin sinovac vaksin di akui saudi arabia yg di akui adalah vaksin flizer oxvord astradeneca moderna johnson,-1,1,-1
3142,kemaren pake vaksin sinovac pfizer az moderna oh pake vaksin dumbrekka hah emang adaa ya adaa,-1,-1,-1
3143,vaksin pfizer sinovac dapat laju az beza,-1,1,-1
3144,temen gua nunda divaksin nunggu pfizer menurutnya pfizer superior vaksin yang tersedia di indonesia sinovac az ga efek samping semoga panjang umur sampe bpom ngasih izin dengan nunda vaksin aja nunda herd immunity,1,1,1
3145,habis vaksin sinovac ternyata kalo europe bisa terima jnj az pfizer moderna,-1,1,1
3146,vaksin kunci kontradiktif fakta yg membuktikan sinovac unstandared tidak direkomendasikan negaranegara mudahmudahan jadi tren positif yg melepaskan stres atas korona honestly kekebalan tubuh tanpa stres koenci,-1,-1,-1
3147,hari pasca vaksin sinovac ngantuk lemes lapar mulu lengan pegelpegel,-1,-1,-1
3148,sebanya sepuluh juta dosis bahan baku vaksin kembali tiba indonesia saat indonesia memperoleh juta dosis vaksin perusahaan sinovac,-1,-1,1
3149,nakes vaksin pakai vaksin modena utk yg kalinya apa dgn vaksin sinovac,-1,-1,-1
3150,muncul narasinarasi kalo vaksin sinovac gak efektif az yang gak laku eropa banyak efek samping dibuang asia sumpah capek banget perdamaian terwujud butuh bola naga,-1,-1,-1
3151,tepat bpom mengeluarkan hari untuk izin penggunaan vaksin covid coronavac sinovac kelompok usia lanjut atas tahun,-1,1,-1
3152,serius susah banged ya allah gara gara baca berita benci produk asing ajakan vaksin pake sinovac,-1,-1,-1
3153,yuk pakai dua masker mulai sekarang untuk pencegahan covid lebih optimal pemakaian masker pas wajah membantu membatasi penyebaran virus penyebab covid,-1,-1,1
3154,alhamdulillah udah bulan vaksin kedua sinovac gada efek sekali,1,1,1
3155,terpaksa dijujus krn syarat terbang sampai lokasi petugas heran saya satu satunya yg nanya milih vaksin az tdk dpt az sinovac terpaksalah lanjutan upacafa alm bapak bali,-1,1,-1
3156,fix vaksin sinovac efek gua galau merana,-1,-1,-1
3157,abis vaksin sinovac efeknya jadi laper terus hey,-1,-1,-1
3158,besok giliran vaksin kirakira bakal sinovac az ya,1,-1,1
3159,bertanya sinovac vaksin diproduksi bangsa sdri gimana,-1,-1,-1
3160,yiha besok vaksin sinovac yebedda beddu finally aku tunggu,1,-1,1
3161,mengapa saat msh berharap dpt vaksin sinovac drpd astrazeneca diberi kalimatnya manfaat lbh besar drpd resiko kami terus memantau laporan kipi dgn screening seadanya daerah mengharapkan laporan spt,-1,-1,-1
3162,semenjak dah vaksin sinovac ngantok,-1,-1,-1
3163,ak dah vaksin vaksinnya sinovac blm dapet sejam dah pusing,-1,-1,-1
3164,gue vaksin sinovac aja side effect nya pusing demam sm nyeri lengan gmn kalo vaksin az ya wkwk,-1,-1,-1
3165,orang yg bayar vaksin sinopharm apa ya sekarang yg gratis az sinovac,-1,1,-1
3166,gubernur khofifah mengungkapkan jatim mendapatkan dosis vaksin sinovac termin pertama,1,1,1
3167,tmn gw lu vaksin sinovac gaberasa gw kgk tmn gw nyesel deh pake az gw trauma tubuh gw lemah bgt tau gt sinovac aja gw yauda lu oplos aja tar vaksin lu sinovac tmn gw lu gila sehat kgk mati iya gw,-1,-1,-1
3168,pengen bgt vaksin tp bingung ama krn jujur didaerah rumah org nya pd ga tertarik utk vaksin yg tertarik tp maunya vaksin sinovac gamau yg laen hm,-1,-1,-1
3169,nampak gaya dapat vaksin sinovac,-1,1,1
3170,alhamdulillah vaksin sinovac semoga pandemi segera berakhir,1,1,1
3171,hari orang ngomongin efeknya pake vaksin astrazeneca jadi yg rela bawa keluarganya yg lansia biar dapet vaksin sinovac hm,-1,-1,-1
3172,udah vaksin komplit dulu dapatnya sinovac suhu tubuh naik atas normal gak badan pegal linu sehari pasca vaksin tenggorokan gatal aja gak meriang demam naik turun,-1,-1,-1
3173,vaksin pemerintah gratis sinovac pfizer astrazeneca vaksin gotong royong bayar sinopharm cansino sangat sulit dipahamai kawan,-1,1,-1
3174,apa vaksin sinovac,-1,-1,-1
3175,abis vaksin sinovac alhamdulillah gak efek padahal yg meriang ngilu pusing sampe pingsan emang udh di tempa hidupnya jadi masalah juga gak goyang,-1,-1,-1
3176,alhamdulillah beres vaksin sinovac gada muncul pegel pusing mual ngantuk pol ya emg dasarnya aja sih sleepy girl wkwkwk,1,-1,-1
3177,vaksin sinovac udah buat anak usia th,1,1,1
3178,patutnya tunggu untuk jadi pertama untuk disuntik vaksin china komunis sinovac berkesan baru kepimpinan teladan guna vaksin pfizer berkesan berani membeli berani mengguna rakyat diutamakan,1,1,1
3179,pas kemarin dikantor ngadain vaksin sinovac gamau katanya efektifitasnya kurang skrg diadain dikantor vaksin az gamau katanya efek samping ahahaha iya aja dah,1,-1,-1
3180,jam selepas vaksin sinovac badan panas tempat cucuk terasa sakit tangan dicucuk pon mcm dah lenguh lenguh badan penat,-1,-1,-1
3181,satu tempat kerja udah vaksin ada gelombangnya hari sampe pake sinovac amanaman aja efek sampingnya ngantukan nafsu makan meningkat hari sampe pake astrazaneca demam lemes sampe pada gabisa masuk kerja,-1,1,-1
3182,reaksi terhadap kedatangan dosis vaksin covid jenis sinovac manggarai ntt minggu kemarin tdk sedramatis film hollywood sy tonton ada ribut baku bunuh berebut vaksin kebaikan lagi ingin dustakan pd yg pasrah pd maut,-1,1,-1
3183,pilek batuk kedinginan meriang makanan seharihari di vaksin sinovac,-1,-1,-1
3184,abis vaksin udah makan nasi sekentung piring astaghfirullah sinovac ternyata kaya ganja bikin laper mulu,-1,-1,-1
3185,gue udah vaksin az nih vaksin ga ya pake pfizer gue jg nih udah sinovac pengen pake pfizer biar ke luar lewat border negara bacot ahelah gak bersyukur bgt dah dapet jatah vaksin maap maap nih kasian yg vaksin tp komorbid bacot,-1,-1,-1
3186,ga dpt efek laper ngantuk dr vaksin sinovac ngilu perih tangan yg suntik anget pusing bgtt kynya krn efek tensi rendah sih dibawa tidur alhamdulillah pagi bugar kembali,-1,-1,1
3187,banget udah vaksin sinovac terus vaksin az,1,1,-1
3188,diwei vaksin astra jare medeni kebagean sinovac jare kurang ampuh keplak lo,-1,-1,-1
3189,vaksin pfizer vaksin moderna efektivitas nya diatas harganya jauh murah harga ditetapkan china untuk vaksin sinovac efektivitasnya sedikit diatas,-1,-1,-1
3190,indonesia bersyukur vaksin covid salah satunya sinovac prsediannya terpenuhi lg juta dosis vaksin astrazeneca tiba negeri melimpah skali jumlah vaksin qta,1,-1,1
3191,vaksin dibuat collab aja gitu sinovac bts bts cure astra zenneca blackpink pink cure biar cepet vaksin kemakan hoax antivaksin,-1,-1,-1
3192,pada tahap indonesia mendapat juta dosis vaksin sinovac bentuk bahan baku,-1,-1,-1
3193,batur geur marenang jadwal vaksin ari uing iraha euy semoga sih kantor suami pesennya moderna yak wish sinovac gapapa,1,1,1
3194,hari dimana mencoba keampuhan vaksin sinovac,1,1,1
3195,vaksin mending sinovac astrazeneca yaa,1,-1,1
3196,td pagi abis vaksin sinovac badan meriang sorenya alias merindukan kasih sayang,-1,1,-1
3197,nih suaranya pejuang vaksin kirakira di vaksin jenis nih guys sinovac astrazeneca,1,1,1
3198,fe vaksin diuns sinovac astra sih efeknya gk ya vaksin,-1,-1,-1
3199,indonesia kedatangan juta vaksin covid bentuk bulk juta vaksin untuk kebutuhan overfilled sinovac,-1,1,-1
3200,sibuk melobi saudi arabia menag masalahin vaksin sinovac orang di vaksin yg gw takutkan dikasih qouta haji terus pemerintah sanggup bayarnya innalillahi gas pool semua,1,-1,-1
3201,klo untuk sinovac sinopharm gak tau komposisinya tapi kemungkinan kurang sama bedanya pake sars cov yg dimatikan lipid untuk melindungi si materi genetik dr sars cov buffer menjaga larutan vaksin tetap stabil,-1,-1,-1
3202,cucuk vaksin sinovac cucuk plastik dkt muka,-1,-1,-1
3203,kadang gedek sm keluarga yg gamau vaksin krn sinovac gajelas dr padahal beliau sekeluarga buat dapetin vaksin mahal kaya pzifer moderna jd gmn,-1,-1,-1
3204,pingin vaksin astra udh terlanjur sinovac nyesel pas disuntik gananya vaksin wkwk,-1,-1,-1
3205,anak murid positive covid orgtuanya negatif udh vaksin vaksin yg dipake orgtuanya sinovacazsinopharm,-1,-1,-1
3206,banyak yg teriak tolak mau vaksin sinovac cina justru yg duluan vaksin yg setuju menunggu antrian sampai,-1,1,-1
3207,geng sinovac relax orang kata vaksin china kadar keberkesanan kuranglah kata pasal europe vac pa popergi umrah haji tak diiktiraf haha,-1,-1,-1
3208,adhit sumeng karna abis vaksin sinovac gue drtd khawatir karna waktu gue vaksin sinovac gaada efek samping adhit gasuka dikhawatirin tp gue gabisa ga khawatir ngerti kann,-1,-1,-1
3209,orang takut vaksin sinovac,-1,-1,-1
3210,vaksin engga makan langsung keliyengan pala wkwkwk efeknya abis vaksin ngantuk doang alhamdulillah dapetnya yg sinovac denger az udah ngeri duluan haha,1,1,1
3211,wna nya vaksin az wni yg requestnya vaksin sinovac,1,-1,-1
3212,halu salah satu efek samping vaksin sinovac habis vaksin ngerasa pipi tirusan,-1,-1,-1
3213,dlm penanganan covid lbp menkes meneg bumn rekanan pemasok vaksin sinovac sinoparm secara langsung adlh pembunuh masyarakat indonesia akibat membeli vaksin valid demikian tetap dipaksakan kpd masyarakat udigunakan krn mrk disanksi hukum,-1,-1,-1
3214,bismillah nawaitu vaksin sinovac allah taala mugi diparangi sehat aamiin,1,1,1
3215,vaksin tangsel knp sinovac jkt udah az,-1,-1,-1
3216,masih vaksin sinovac gasih,-1,-1,-1
3217,vaksin sinovac complain madah sik cayak sik bagus sikda approval dri kkm tapi ubat kuat supplement semua ya takorg telan hari choii,1,1,1
3218,thought sinovac alhamdulillah pfizer twit tiada unsur memilih vaksin ya penting dapat vaksin,1,1,1
3219,alhamdullilah dpt vaksin sinovac smg aja efectnya cmn ngantuk sm laper tp inisih gue pusing ya krna laper,1,-1,-1
3220,vaksin kemaren sampe ga ngefek apa tubuh ga merespon sinovac,-1,-1,-1
3221,pengen vaksin yg sinovac soalnya kalo astra tar isi suntikannya oli soalnya astra pabrik mobil hahahahaha,1,-1,1
3222,alhamdulillah mak selesai suntik dos kedua vaksin,1,1,1
3223,andai kata sinovac diterima saudi syarat ditetapkan sausi jamaah telah menerima vaksin dosis kedua bulan dzulhijjah bakal bikin calon jamaah haji berguguran kecuali pemerintah menyelesaikan vaksinasi dua bulan depan,-1,1,-1
3224,hari vaksin sinovac tiba rsterlepas kontroversinyajujur terharu bgtaku yakin apapun yg dibuat ada yg terlepas kehendak yg maha kuasavaksin adalah harapan,1,1,1
3225,jadi smesco vaksin nya sinovac,1,-1,1
3226,temen temen yang udah divaksin ngga vaksin sinovac pengen nanya nih soalnya sabtu besok tempat kerja vaksin ma al efeknya kah,-1,1,-1
3227,pemerintah hong kong memberikan rekomendasi penggunaan darurat vaksin covid buatan sinovac biotech pakar panel kesehatan hong kong berkeyakinan vaksin dikembangkan sinovac banyak memberikan manfaat dibanding resikonya,1,1,1
3228,pengalaman waktu vaksin barengan bapak ibu mbah uti dapetnya sinovac vaksin pertama bulan puasa kondisinya puasa dan udah nanya kalo gapapa puasa asal tubuh fit kita ngerasa fit fit aja yaudah vaksin,1,1,1
3229,vaksinasi gotong royong pake sinovac krn berbayar yg gratis pake astra zaneca ngerikk kali nih taruhan nyawa,-1,1,-1
3230,abis uas mau vaksin maunya astra tp keluarga sinovac maunya hm,-1,-1,1
3231,juta dosis bahan baku vaksin virus corona merk sinovac tiba indonesia siang bahan baku vaksin dibawa pendingin diterbangkan tiongkok indonesia untuk diolah pt biofarma bandung diberikan masyarakat,1,1,1
3232,masalah utamanya efikasi vaksin sinovac dipake indonesia rendah dibanding vaksin yang rata rata menyentuh angka pemerintah mengkaji ulang klo dipaksakan terkesan coba coba,-1,-1,-1
3233,alhamdulillah pas vaksin covid masih kebagian sinovac katanya sih sinovac astrazeneca bagus pas ngeliat misua keluarga disuntik aszen efeknya terasa jd rada gimanaa gitu,1,1,1
3234,gpp tolak vaksin sinovac jd gk laku trs kudu jual murah hore sy dpt harga murah untuk vaksin,1,1,-1
3235,barusan ditelepon dokter yankes kantor diingetin vaksin sinovac yg kedua minggu ya ampun lupa udah jeda bulan tunda terus ada vaksin jadi emang jeda vaksin satu yg itu minimal sebulan,-1,1,-1
3236,vaksin efek sampingnya ajaaku ngantuk doang dlu soalnya dpt klaster pertama dlukalian vaksin astrazeneca sinovac gaes,-1,-1,-1
3237,pengen banget vaksin gak pake sinovac yg ngerti aja,1,-1,1
3238,jadinya kalo vaksin sinovac dimasukkan tubuhku penuh dosa,-1,-1,-1
3239,jam vaksin sinovac alhamdulilah banget ngerasanya aja badan nggak yg ngantuk laper mulu ya pikiran waswas sampe deact akun,-1,-1,-1
3240,alhamdulillah harini mak ayah vaksin sinovac semoga allah melindungi dari musibah,1,1,1
3241,vaksin sinovac sdh dinyatakan halal suci apakah vaksin merah putih produksi bio farma juda dinyatakan halal,1,1,1
3242,orang tua adek yg kuliah udah vaksin bokap dapet vaksin pfizer beliau kerja diluar dapet jatah pfizer gue nyokap az adek gue sinovac penting udah vaksin yang belum vaksin yuk mumpung bisa gak usah pilih,1,-1,1
3243,nasi menjadi bubur di bilang vaksin sinovac zero protectionya itu vaksin yg tersedia dan lolos halal yg mungkin tdk lolos,1,1,-1
3244,vaksin woy jgn bebal secepatnya yg tersedia aja sinovac hajar aja lu mau nungguin az moderna pfizer berbulan keburu kena covid iya kalo kenanya ringan kalo berat piye kalo udah vaksin kalo kena insyaallah gejalanya gak seberat yg belom vaksin,-1,-1,-1
3245,srry bgt vaksin gw sinovac,1,-1,1
3246,vaksin milih ya wkwk seru deh kek orang dibedain dlm fraksi gtu lo fraksi gue sinovac lu gue pfizer lu gue astazeneca wkwkwk yeh,1,-1,1
3247,serius vaksin yg astrazaneca tuh efeknya ngeri bgt ya mantan gue maren abis vaksin pake kan katanya bangun aja susah terus lemes badan sakit smua pas gue pake sinovac hari udah gapapa,-1,-1,-1
3248,aja yang kemakan hoaks katanya kalo disuntik vaksin tuh disuntik virus coronanya baru divaksin kalo pernah terverifikasi positif covid ga divaksin sinovac deh kayaknya soalnya sblm divaksin km bakal discreening ditanya,-1,-1,-1
3249,kemaren debat masalah vaksin sm tmen pdhl lg rumah duka doi blg kalo sinovac ngancurin badan thun kdepan trs doi jg blg beli vaksin sinoparhm aplh hrganya ngmg klo misal vaksin sinovac dosis tp klo pke yg mahal jg ga doi jawab,-1,-1,-1
3250,pertanyaan itu pakai vaksin sinovac ya duhai brosisdadbunpakbukakdikbeb lgs mikir mrka menghindari jenis mau apa enggak,-1,-1,-1
3251,alhamdulillah akhir terima vaccine covid sinovac untuk rakyat,1,1,1
3252,sesuai saran presiden kolam tai indonesia vaksin jika kesempatan chip sinovac pa masuk hari,-1,1,1
3253,tayang ulang promote tandem kabar gembira penularan covid terkendali vaksin follow replay vaksin sinovac cc,1,-1,1
3254,ya abis vaksin sinovac gue ngerasa pola hidup gue jd sehat wkwk tidur cepet skrg bangun pagi rajin makanberubah dah pokoknya wkwk jd merasa sehat,1,1,1
3255,yg ke cina vaksin wajib pake vaksin bikinan cina sinovac coronavac sinopharm yg ke negara barat saudi wajib pake vaksin bikinan barat az pfizer moderna jj rusia yg ada kabar mewajibkan tamu yg datang pake vaksin sputnik,-1,-1,-1
3256,hoo vaksin jaki sinovac ya kirain astra,-1,-1,-1
3257,pngen vaksin sinovac dmn ya nyesel kmrn gaikut temen vaksin gbk,-1,-1,-1
3258,vaksin mereka disuntk vaksin sinovac betapa buruk nasib bangsa inicoba direnungkan dalam benarkah tingkat kesulitan melaksanakan ibadah umrah haji hanya disebabkan faktor vaksin banyak faktor pemerintah saudi cenderung mempersulit,-1,-1,-1
3259,vaksin sinovac bikin nambah nafsu makan tp gua malah ga nafsu sii,-1,-1,-1
3260,ternyata vaksin sinovac cepet ya untuk dosis dua nya,1,-1,1
3261,elit penguasa luar negeri utk vaksin pfizer putuskan rakyat pakai vaksin sinovac artinya anggap nyawa lebih berharga nyawa rakyat pak begitu pasrahnya pada rrc shg langsung putuskan beli sinovac,-1,-1,-1
3262,nenek pun dah pekena vaksin sinovac aku punya turn siyyal,-1,1,-1
3263,yg udah vaksin terutama jenis sinovac efeknya gitu gak sih udah hari demam pala berat badan ngilu,-1,-1,-1
3264,hari vaksin sinovac gak rasa gimana jam berlalu cuma ngilu kayak abis kena cubit tempat bekas suntikan,-1,-1,-1
3265,mengatasi ketakutan mamak papa buat pergi vaksin bisalah bikin collab ikatan cinta sinovac gt,-1,-1,-1
3266,dikira vaksin sinovac astrazeneca pfizer moderna didapet hibah luar negeri salah besar hahaha,-1,1,1
3267,jam vaksin sinovac tidur siang baru bangun skrng laper,-1,-1,-1
3268,pagi pagi stadion kanjuruhan vaksin sinovac ternyata kuotanya habis ya coba lain kali,-1,-1,-1
3269,vaksin anak gdm sinovac astrazenecca geka astradaihatsuu,1,-1,1
3270,kayaknya awal bulan vaksinasi pakai astra banget deh nolak krna takut efek sampingnya kipi eh stelah muncul fakta bhw astra oke tibatiba manamana jadi sinovac ya trus gamau pakai sinovac krn ratenya rendah,-1,-1,-1
3271,tanya benarkah indonesia dijadikan tempat untuk uji klinis fase fase untuk vaksin sinovac orang dewasa jadi tempat untuk uji klinis fase untuk vakin sinovac anak mohon informasinya,-1,1,-1
3272,wondering skrg vaksin banyakan sinovac yg kmaren suntik pertama az bakal lagi az yakan kan,-1,-1,1
3273,istri hamil suntik vaksin sinovac,-1,-1,-1
3274,rispek para pembuat vaksin sinovac memutarbalikkan keadaan diragukan cuman sekarang dapet kepercayaan tertinggi beberapa negara,-1,-1,1
3275,sudah vaksinasi alhamdulillah disuntik sinovac jadi paham nonton film kungfu cukup baca subtitlenya bismillah komisaris biofarma,1,-1,1
3276,kesan sampingan banyak yg jumpa selepas vaksin especially sinovac berbanding az cepat lapar mengantuk kulit flawle,1,1,1
3277,juta dosis vaksin sinovac tiba indonesia akhir pekan dan menambah jumlah stok vaksin virus corona covid dimiliki pemerintah indonesia menjadi juta dosis vaksin,-1,1,-1
3278,efek vaksin sinovac apa aja euy jumat bagian ditojosnya gor arcamanik alias kampung halaman tk sampe smp diditu loba baturan ulin euy,-1,-1,-1
3279,tanya para mutual tercintah ada udah vaksin terutama sinovac,1,-1,1
3280,bpopm menyatakan sinovac terbukti efektif mencegah gejala covid hayyo pada ragu ngeles lagi,-1,-1,1
3281,ngadingadi banget dah adek gua gak vaksin yang dikasih tuh sinovac terus katanya nunggu vaksin nusantara lu gila ya anjir dah,-1,-1,-1
3282,vaksin sinovac yuan rp dijual pengusaha mikro sd kakap rp dlm vaksin gotong royong,-1,-1,1
3283,barusan berita cnn vaksinasi katanya novovax efektif persen akan digunakan negara trus kemarin sing udh divaksin sinovac pie ya sing blm dapet dewe bingung ga sih,-1,-1,-1
3284,gue ga taua sugesti gmn cm yg abis vaksin sinovac yg badannya rasanya ga enak ga mean badan kyk org flu gt hmshmnsh guenya aja yg kecapekan,-1,-1,-1
3285,pfizermoderna yahudi sinovacsinopharm china jangan latah bisa kelar hidup lo,-1,-1,-1
3286,efek vaksin sinovac bikin laper ngantuk,-1,-1,-1
3287,parents kakak ipar positive coviddua dah cucuk sinovacharapharap simptom teruk,-1,-1,1
3288,orangorang vaksin sinovac efeknya pegel aku sampe demam hidung mampet pusing ya,-1,-1,-1
3289,adek tuh suka sharing mimpi kalo bangun tidur terakhir cerita mimpinya antri vaksin ngakak bgt vaksin sinovac sinopal wkwk bangun jadi cute girl gak tuh,1,1,1
3290,pemerintah berani jujur publik untuk menyatakan vaksin sinovac gagal hadapi varian delta,-1,1,-1
3291,dapet kabar vaksin kemaren dah dpt awal sinovac masa astra zeneca semoga isu aja,1,-1,1
3292,jam vaksin sinovac pegel rasanya,-1,-1,-1
3293,jadi vaksin umum udah dibuka jenisnya astra zeneca bimbang ya nunggu entaran belum sinovac lagi astra zeneca,-1,-1,-1
3294,covid diawal tahun kmrin alhamdulillah hariini vaksin pertama pake sinovac hari vaksin kedua yuk yuk,1,1,1
3295,pengen dpt vaksin astra tp mental maju mundur yaudahh sinovac aja penting vaksin,-1,-1,1
3296,kalo benci produk asing mau pake vaksin luar katanya exmenkes terawan bikin vaksin sekali pakai gakaya sinovac dll yg kudu kali again apa sbnrnya bisnis,-1,-1,-1
3297,yb adakah rakyat berhak untuk memilih jenis vaksin covid ada pfizer sinovac astrazeneca selepas,1,-1,1
3298,gamau vaksin senayan tp skrg vaksin nya sinovac yg katanya az jelas kehalalan nya jd mangkir aja,-1,-1,-1
3299,membingungkan ya soal vaksin covid nusantara sinovac sejenisnyagimana klo disuntik dua nya nusantara iya sinovac hm yg terjadi,-1,1,-1
3300,sejam vaksin sinovac telap jir sengantuk asli tp emg guenya yg pelor sih ya gatau pokonya ngantuknya parah,-1,-1,-1
3301,skrg vaksin nya sinovac ya,-1,-1,1
3302,ada yg udah vaksin sinovac gaktrs ada efek sampingnya kah kaya az,-1,1,-1
3303,yg vaksin pake nya pfizer disinigue cuman liatnya sinovac aja deh,-1,-1,-1
3304,budak tanya yg besok vaksin mol ayani dinkes provinsi tu pake az sinovac yee makaseh budak,-1,-1,-1
3305,imlek tahun angpaonya vaksin sinovac,-1,1,1
3306,selesai vaksin sinovac si bungsu antar tanya perjalanan pulang mama ingat terakhir sakit alhamdulillah gak ingat tahun pernah masuk rumah sakit telinga berdenging,-1,-1,-1
3307,dokter geriatri bilang pakai sinovac aman gue dokter udah vaksin dokter udahlah mbaa udh vaksin pakai sinovac aja gue ok dok klo dokter yg bilang lega,1,-1,1
3308,mendukung penelitian booster vaksin sinovac deh jadi relawan masuk kriteria,1,1,1
3309,kmaren drama bgt pgn vaksin hrs yg sinovac smpe rela bolakbalik ganti tempat vaksin saking gamau dapet vaksin az karna efek sampingnya taunya scr efektif efektif az wakwaw,1,-1,-1
3310,vaksin sinovac susah banget nyari nya rata pakai astrazeneca,-1,-1,-1
3311,jog vaksin sinovac dimana ya,-1,-1,-1
3312,abis vaksin sinovac efeknya laper terus ya,-1,-1,-1
3313,filipina mengizinkan penggunaan vaksin covid sinovac untuk warga lanjut usia pda awalnya untuk orang berusia thn warga lanjut usia skarang dpt menerima suntikan coronavac asalkan evaluasi yg ketat status kesehatan risiko paparan orang tsb,-1,1,-1
3314,vaksin tu campur campur tak sikit sinovac sikit pfizer sikit astrazeneca,-1,-1,-1
3315,habis vaksin sinovac lemes mulu ngantuk pegel hih heran,-1,-1,-1
3316,kemaren jg yg personally nanya gue bisnis vaksin sinovac emang dimainin ya pejabat gak usah sebut namanya itu gue gak konfirmasi pemerintah kudu buka anggaran triliun vaksin yg udah dibeli yg covaxdonasi,-1,-1,-1
3317,udh hari ikut jagaa klinik melayani vaksin sinovac para nakes staff tiap faskes terdaftar ternyata emang skriningnya sedetil dan hati hati untuk memastikan org tsb di vaksin ini perlu ditunda,-1,-1,1
